method;N;M;threads;chunkSize;ExecutingTime;
Dynamic;230;230;5;51;0.0114177;
Dynamic;230;230;5;61;0.0136237;
Dynamic;230;230;5;71;0.0160388;
Dynamic;230;230;5;81;0.0182494;
Dynamic;230;230;5;91;0.0206852;
Dynamic;230;230;5;101;0.0225085;
Dynamic;230;230;5;111;0.024641;
Dynamic;230;230;5;121;0.0269319;
Dynamic;230;230;5;131;0.0292129;
Dynamic;230;230;5;141;0.0313139;
Dynamic;230;230;5;151;0.033586;
Dynamic;230;230;5;161;0.0358286;
Dynamic;230;230;5;171;0.0383477;
Dynamic;230;230;5;181;0.0404134;
Dynamic;230;230;5;191;0.0427407;
Dynamic;230;230;5;201;0.0448251;
Dynamic;230;230;5;211;0.0471501;
Dynamic;230;230;5;221;0.0491704;
Dynamic;230;230;6;1;0.00876726;
Dynamic;230;230;6;11;0.00983155;
Dynamic;230;230;6;21;0.00954088;
Dynamic;230;230;6;31;0.013893;
Dynamic;230;230;6;41;0.00944146;
Dynamic;230;230;6;51;0.0115936;
Dynamic;230;230;6;61;0.0137069;
Dynamic;230;230;6;71;0.0161348;
Dynamic;230;230;6;81;0.0182296;
Dynamic;230;230;6;91;0.020783;
Dynamic;230;230;6;101;0.0224561;
Dynamic;230;230;6;111;0.024807;
Dynamic;230;230;6;121;0.0281191;
Dynamic;230;230;6;131;0.0303507;
Dynamic;230;230;6;141;0.0314766;
Dynamic;230;230;6;151;0.0334655;
Dynamic;230;230;6;161;0.0357253;
Dynamic;230;230;6;171;0.0380816;
Dynamic;230;230;6;181;0.040275;
Dynamic;230;230;6;191;0.0424135;
Dynamic;230;230;6;201;0.0456868;
Dynamic;230;230;6;211;0.0468244;
Dynamic;230;230;6;221;0.0500895;
Dynamic;230;230;7;1;0.00893857;
Dynamic;230;230;7;11;0.00767192;
Dynamic;230;230;7;21;0.00939635;
Dynamic;230;230;7;31;0.00984413;
Dynamic;230;230;7;41;0.00938103;
Dynamic;230;230;7;51;0.0114572;
Dynamic;230;230;7;61;0.0140258;
Dynamic;230;230;7;71;0.0168345;
Dynamic;230;230;7;81;0.0193402;
Dynamic;230;230;7;91;0.0210262;
Dynamic;230;230;7;101;0.0236236;
Dynamic;230;230;7;111;0.0257382;
Dynamic;230;230;7;121;0.0271456;
Dynamic;230;230;7;131;0.0291739;
Dynamic;230;230;7;141;0.0317277;
Dynamic;230;230;7;151;0.0338651;
Dynamic;230;230;7;161;0.0381147;
Dynamic;230;230;7;171;0.0444911;
Dynamic;230;230;7;181;0.0404398;
Dynamic;230;230;7;191;0.0427485;
Dynamic;230;230;7;201;0.0466089;
Dynamic;230;230;7;211;0.0487906;
Dynamic;230;230;7;221;0.0507699;
Dynamic;230;230;8;1;0.00682128;
Dynamic;230;230;8;11;0.00991227;
Dynamic;230;230;8;21;0.00984169;
Dynamic;230;230;8;31;0.0123829;
Dynamic;230;230;8;41;0.0156998;
Dynamic;230;230;8;51;0.0171757;
Dynamic;230;230;8;61;0.0145826;
Dynamic;230;230;8;71;0.0188907;
Dynamic;230;230;8;81;0.0189856;
Dynamic;230;230;8;91;0.0213355;
Dynamic;230;230;8;101;0.0241587;
Dynamic;230;230;8;111;0.0256723;
Dynamic;230;230;8;121;0.0282734;
Dynamic;230;230;8;131;0.0314646;
Dynamic;230;230;8;141;0.03309;
Dynamic;230;230;8;151;0.0355071;
Dynamic;230;230;8;161;0.0406902;
Dynamic;230;230;8;171;0.0382928;
Dynamic;230;230;8;181;0.0423027;
Dynamic;230;230;8;191;0.0433692;
Dynamic;230;230;8;201;0.0450542;
Dynamic;230;230;8;211;0.0471648;
Dynamic;230;230;8;221;0.0535492;
Dynamic;240;240;1;1;0.0584697;
Dynamic;240;240;1;11;0.0581627;
Dynamic;240;240;1;21;0.0592684;
Dynamic;240;240;1;31;0.0587381;
Dynamic;240;240;1;41;0.0590357;
Dynamic;240;240;1;51;0.0579007;
Dynamic;240;240;1;61;0.0613908;
Dynamic;240;240;1;71;0.0586024;
Dynamic;240;240;1;81;0.0582351;
Dynamic;240;240;1;91;0.0579;
Dynamic;240;240;1;101;0.0580788;
Dynamic;240;240;1;111;0.0611417;
Dynamic;240;240;1;121;0.0599604;
Dynamic;240;240;1;131;0.0600676;
Dynamic;240;240;1;141;0.0584093;
Dynamic;240;240;1;151;0.0580023;
Dynamic;240;240;1;161;0.057923;
Dynamic;240;240;1;171;0.061331;
Dynamic;240;240;1;181;0.0584838;
Dynamic;240;240;1;191;0.0580798;
Dynamic;240;240;1;201;0.0579039;
Dynamic;240;240;1;211;0.0579188;
Dynamic;240;240;1;221;0.0579987;
Dynamic;240;240;1;231;0.058207;
Dynamic;240;240;2;1;0.0293519;
Dynamic;240;240;2;11;0.0292255;
Dynamic;240;240;2;21;0.0303098;
Dynamic;240;240;2;31;0.029886;
Dynamic;240;240;2;41;0.0297327;
Dynamic;240;240;2;51;0.0334438;
Dynamic;240;240;2;61;0.0297404;
Dynamic;240;240;2;71;0.0343998;
Dynamic;240;240;2;81;0.0387037;
Dynamic;240;240;2;91;0.0360563;
Dynamic;240;240;2;101;0.0335021;
Dynamic;240;240;2;111;0.0310631;
Dynamic;240;240;2;121;0.0291909;
Dynamic;240;240;2;131;0.031554;
Dynamic;240;240;2;141;0.0343171;
Dynamic;240;240;2;151;0.0365018;
Dynamic;240;240;2;161;0.0389125;
Dynamic;240;240;2;171;0.0413007;
Dynamic;240;240;2;181;0.0446196;
Dynamic;240;240;2;191;0.0460467;
Dynamic;240;240;2;201;0.0485986;
Dynamic;240;240;2;211;0.0507677;
Dynamic;240;240;2;221;0.0534212;
Dynamic;240;240;2;231;0.0557737;
Dynamic;240;240;3;1;0.0196913;
Dynamic;240;240;3;11;0.0207939;
Dynamic;240;240;3;21;0.0212446;
Dynamic;240;240;3;31;0.0225259;
Dynamic;240;240;3;41;0.0199227;
Dynamic;240;240;3;51;0.0245616;
Dynamic;240;240;3;61;0.0290212;
Dynamic;240;240;3;71;0.0241121;
Dynamic;240;240;3;81;0.0201483;
Dynamic;240;240;3;91;0.0220328;
Dynamic;240;240;3;101;0.0251027;
Dynamic;240;240;3;111;0.027012;
Dynamic;240;240;3;121;0.029224;
Dynamic;240;240;3;131;0.0316273;
Dynamic;240;240;3;141;0.0340666;
Dynamic;240;240;3;151;0.036445;
Dynamic;240;240;3;161;0.0388962;
Dynamic;240;240;3;171;0.0412696;
Dynamic;240;240;3;181;0.0437037;
Dynamic;240;240;3;191;0.0462578;
Dynamic;240;240;3;201;0.0484759;
Dynamic;240;240;3;211;0.0508336;
Dynamic;240;240;3;221;0.0537117;
Dynamic;240;240;3;231;0.0556178;
Dynamic;240;240;4;1;0.014594;
Dynamic;240;240;4;11;0.0160305;
Dynamic;240;240;4;21;0.0154948;
Dynamic;240;240;4;31;0.0150246;
Dynamic;240;240;4;41;0.0199801;
Dynamic;240;240;4;51;0.0212567;
Dynamic;240;240;4;61;0.0148744;
Dynamic;240;240;4;71;0.0178219;
Dynamic;240;240;4;81;0.0196627;
Dynamic;240;240;4;91;0.0236297;
Dynamic;240;240;4;101;0.025991;
Dynamic;240;240;4;111;0.0270091;
Dynamic;240;240;4;121;0.0293483;
Dynamic;240;240;4;131;0.0325371;
Dynamic;240;240;4;141;0.0348194;
Dynamic;240;240;4;151;0.0364366;
Dynamic;240;240;4;161;0.0388602;
Dynamic;240;240;4;171;0.0413254;
Dynamic;240;240;4;181;0.0436987;
Dynamic;240;240;4;191;0.0461639;
Dynamic;240;240;4;201;0.0485331;
Dynamic;240;240;4;211;0.0510977;
Dynamic;240;240;4;221;0.0534467;
Dynamic;240;240;4;231;0.0557579;
Dynamic;240;240;5;1;0.0117339;
Dynamic;240;240;5;11;0.0133918;
Dynamic;240;240;5;21;0.0153557;
Dynamic;240;240;5;31;0.0160145;
Dynamic;240;240;5;41;0.0186453;
Dynamic;240;240;5;51;0.0124601;
Dynamic;240;240;5;61;0.0149819;
Dynamic;240;240;5;71;0.0175856;
Dynamic;240;240;5;81;0.0214985;
Dynamic;240;240;5;91;0.0223098;
Dynamic;240;240;5;101;0.0261472;
Dynamic;240;240;5;111;0.0268839;
Dynamic;240;240;5;121;0.0292557;
Dynamic;240;240;5;131;0.0319584;
Dynamic;240;240;5;141;0.0344721;
Dynamic;240;240;5;151;0.0375106;
Dynamic;240;240;5;161;0.0389517;
Dynamic;240;240;5;171;0.0414032;
Dynamic;240;240;5;181;0.0436626;
Dynamic;240;240;5;191;0.0549822;
Dynamic;240;240;5;201;0.0495464;
Dynamic;240;240;5;211;0.0516586;
Dynamic;240;240;5;221;0.054427;
Dynamic;240;240;5;231;0.0561522;
Dynamic;240;240;6;1;0.00996285;
Dynamic;240;240;6;11;0.0107524;
Dynamic;240;240;6;21;0.0103181;
Dynamic;240;240;6;31;0.0150376;
Dynamic;240;240;6;41;0.0104702;
Dynamic;240;240;6;51;0.0125976;
Dynamic;240;240;6;61;0.0149485;
Dynamic;240;240;6;71;0.0175715;
Dynamic;240;240;6;81;0.0208814;
Dynamic;240;240;6;91;0.022146;
Dynamic;240;240;6;101;0.0250878;
Dynamic;240;240;6;111;0.0294263;
Dynamic;240;240;6;121;0.0294941;
Dynamic;240;240;6;131;0.0323396;
Dynamic;240;240;6;141;0.0343304;
Dynamic;240;240;6;151;0.0366989;
Dynamic;240;240;6;161;0.0389857;
Dynamic;240;240;6;171;0.0413207;
Dynamic;240;240;6;181;0.0436796;
Dynamic;240;240;6;191;0.0461665;
Dynamic;240;240;6;201;0.0484811;
Dynamic;240;240;6;211;0.0509684;
Dynamic;240;240;6;221;0.0536033;
Dynamic;240;240;6;231;0.0564342;
Dynamic;240;240;7;1;0.00861717;
Dynamic;240;240;7;11;0.0102322;
Dynamic;240;240;7;21;0.0102709;
Dynamic;240;240;7;31;0.0131679;
Dynamic;240;240;7;41;0.0182352;
Dynamic;240;240;7;51;0.0154103;
Dynamic;240;240;7;61;0.0155987;
Dynamic;240;240;7;71;0.0185566;
Dynamic;240;240;7;81;0.0217771;
Dynamic;240;240;7;91;0.0225786;
Dynamic;240;240;7;101;0.0263339;
Dynamic;240;240;7;111;0.026944;
Dynamic;240;240;7;121;0.030732;
Dynamic;240;240;7;131;0.0345051;
Dynamic;240;240;7;141;0.0345279;
Dynamic;240;240;7;151;0.0368168;
Dynamic;240;240;7;161;0.0402591;
Dynamic;240;240;7;171;0.0416631;
Dynamic;240;240;7;181;0.0441015;
Dynamic;240;240;7;191;0.0473486;
Dynamic;240;240;7;201;0.0496935;
Dynamic;240;240;7;211;0.0554839;
Dynamic;240;240;7;221;0.0585757;
Dynamic;240;240;7;231;0.0586419;
Dynamic;240;240;8;1;0.00864976;
Dynamic;240;240;8;11;0.0102997;
Dynamic;240;240;8;21;0.0104264;
Dynamic;240;240;8;31;0.0129115;
Dynamic;240;240;8;41;0.0118045;
Dynamic;240;240;8;51;0.0214365;
Dynamic;240;240;8;61;0.0163681;
Dynamic;240;240;8;71;0.0216315;
Dynamic;240;240;8;81;0.0234771;
Dynamic;240;240;8;91;0.0279447;
Dynamic;240;240;8;101;0.0247015;
Dynamic;240;240;8;111;0.0291528;
Dynamic;240;240;8;121;0.0317401;
Dynamic;240;240;8;131;0.0329183;
Dynamic;240;240;8;141;0.036194;
Dynamic;240;240;8;151;0.0495911;
Dynamic;240;240;8;161;0.0398362;
Dynamic;240;240;8;171;0.0457998;
Dynamic;240;240;8;181;0.0458807;
Dynamic;240;240;8;191;0.0541815;
Dynamic;240;240;8;201;0.0497101;
Dynamic;240;240;8;211;0.0602902;
Dynamic;240;240;8;221;0.0558954;
Dynamic;240;240;8;231;0.0564181;
Dynamic;250;250;1;1;0.0692198;
Dynamic;250;250;1;11;0.0690471;
Dynamic;250;250;1;21;0.0668061;
Dynamic;250;250;1;31;0.0674737;
Dynamic;250;250;1;41;0.0658347;
Dynamic;250;250;1;51;0.0664008;
Dynamic;250;250;1;61;0.0666217;
Dynamic;250;250;1;71;0.066977;
Dynamic;250;250;1;81;0.0668177;
Dynamic;250;250;1;91;0.0665857;
Dynamic;250;250;1;101;0.0671635;
Dynamic;250;250;1;111;0.0710629;
Dynamic;250;250;1;121;0.068966;
Dynamic;250;250;1;131;0.0685515;
Dynamic;250;250;1;141;0.0727039;
Dynamic;250;250;1;151;0.0703796;
Dynamic;250;250;1;161;0.0706174;
Dynamic;250;250;1;171;0.0677777;
Dynamic;250;250;1;181;0.066319;
Dynamic;250;250;1;191;0.0661948;
Dynamic;250;250;1;201;0.0669421;
Dynamic;250;250;1;211;0.0661405;
Dynamic;250;250;1;221;0.0660189;
Dynamic;250;250;1;231;0.066371;
Dynamic;250;250;1;241;0.0666142;
Dynamic;250;250;2;1;0.033527;
Dynamic;250;250;2;11;0.0341932;
Dynamic;250;250;2;21;0.0336901;
Dynamic;250;250;2;31;0.0412253;
Dynamic;250;250;2;41;0.0336852;
Dynamic;250;250;2;51;0.0391003;
Dynamic;250;250;2;61;0.0337712;
Dynamic;250;250;2;71;0.037545;
Dynamic;250;250;2;81;0.0441959;
Dynamic;250;250;2;91;0.0420115;
Dynamic;250;250;2;101;0.0392217;
Dynamic;250;250;2;111;0.0372497;
Dynamic;250;250;2;121;0.0341224;
Dynamic;250;250;2;131;0.0353871;
Dynamic;250;250;2;141;0.0383731;
Dynamic;250;250;2;151;0.0426556;
Dynamic;250;250;2;161;0.0427922;
Dynamic;250;250;2;171;0.0450353;
Dynamic;250;250;2;181;0.047872;
Dynamic;250;250;2;191;0.0503225;
Dynamic;250;250;2;201;0.0528086;
Dynamic;250;250;2;211;0.055889;
Dynamic;250;250;2;221;0.0585284;
Dynamic;250;250;2;231;0.0611825;
Dynamic;250;250;2;241;0.0634905;
Dynamic;250;250;3;1;0.0220883;
Dynamic;250;250;3;11;0.0234187;
Dynamic;250;250;3;21;0.0228271;
Dynamic;250;250;3;31;0.0245212;
Dynamic;250;250;3;41;0.02329;
Dynamic;250;250;3;51;0.0267024;
Dynamic;250;250;3;61;0.0330711;
Dynamic;250;250;3;71;0.0286371;
Dynamic;250;250;3;81;0.0230625;
Dynamic;250;250;3;91;0.0240131;
Dynamic;250;250;3;101;0.0265894;
Dynamic;250;250;3;111;0.0299907;
Dynamic;250;250;3;121;0.0336746;
Dynamic;250;250;3;131;0.0344584;
Dynamic;250;250;3;141;0.0374596;
Dynamic;250;250;3;151;0.0402799;
Dynamic;250;250;3;161;0.0423589;
Dynamic;250;250;3;171;0.0450253;
Dynamic;250;250;3;181;0.0476737;
Dynamic;250;250;3;191;0.0502483;
Dynamic;250;250;3;201;0.052903;
Dynamic;250;250;3;211;0.05575;
Dynamic;250;250;3;221;0.0580769;
Dynamic;250;250;3;231;0.060628;
Dynamic;250;250;3;241;0.0634073;
Dynamic;250;250;4;1;0.017011;
Dynamic;250;250;4;11;0.0176149;
Dynamic;250;250;4;21;0.0170831;
Dynamic;250;250;4;31;0.0171115;
Dynamic;250;250;4;41;0.0226983;
Dynamic;250;250;4;51;0.0258413;
Dynamic;250;250;4;61;0.0176881;
Dynamic;250;250;4;71;0.0203688;
Dynamic;250;250;4;81;0.0226071;
Dynamic;250;250;4;91;0.0248446;
Dynamic;250;250;4;101;0.0279918;
Dynamic;250;250;4;111;0.0294493;
Dynamic;250;250;4;121;0.0320914;
Dynamic;250;250;4;131;0.0347349;
Dynamic;250;250;4;141;0.0373561;
Dynamic;250;250;4;151;0.0406258;
Dynamic;250;250;4;161;0.0427327;
Dynamic;250;250;4;171;0.0453245;
Dynamic;250;250;4;181;0.0477182;
Dynamic;250;250;4;191;0.0502562;
Dynamic;250;250;4;201;0.0530753;
Dynamic;250;250;4;211;0.0556277;
Dynamic;250;250;4;221;0.0582727;
Dynamic;250;250;4;231;0.0609674;
Dynamic;250;250;4;241;0.0634595;
Dynamic;250;250;5;1;0.0134824;
Dynamic;250;250;5;11;0.0144927;
Dynamic;250;250;5;21;0.0165569;
Dynamic;250;250;5;31;0.0165716;
Dynamic;250;250;5;41;0.0221126;
Dynamic;250;250;5;51;0.0143914;
Dynamic;250;250;5;61;0.0170956;
Dynamic;250;250;5;71;0.0196832;
Dynamic;250;250;5;81;0.0218642;
Dynamic;250;250;5;91;0.0256799;
Dynamic;250;250;5;101;0.0270645;
Dynamic;250;250;5;111;0.0298199;
Dynamic;250;250;5;121;0.0325463;
Dynamic;250;250;5;131;0.0344691;
Dynamic;250;250;5;141;0.038474;
Dynamic;250;250;5;151;0.0413476;
Dynamic;250;250;5;161;0.0428116;
Dynamic;250;250;5;171;0.0451284;
Dynamic;250;250;5;181;0.0498371;
Dynamic;250;250;5;191;0.0504364;
Dynamic;250;250;5;201;0.0549346;
Dynamic;250;250;5;211;0.0555933;
Dynamic;250;250;5;221;0.0583658;
Dynamic;250;250;5;231;0.0609132;
Dynamic;250;250;5;241;0.0637493;
Dynamic;250;250;6;1;0.0117999;
Dynamic;250;250;6;11;0.0118949;
Dynamic;250;250;6;21;0.0113102;
Dynamic;250;250;6;31;0.0165616;
Dynamic;250;250;6;41;0.011915;
Dynamic;250;250;6;51;0.0136527;
Dynamic;250;250;6;61;0.0172546;
Dynamic;250;250;6;71;0.0193033;
Dynamic;250;250;6;81;0.0228436;
Dynamic;250;250;6;91;0.0242399;
Dynamic;250;250;6;101;0.0293092;
Dynamic;250;250;6;111;0.0312466;
Dynamic;250;250;6;121;0.0324143;
Dynamic;250;250;6;131;0.0345897;
Dynamic;250;250;6;141;0.0372096;
Dynamic;250;250;6;151;0.0409872;
Dynamic;250;250;6;161;0.0430067;
Dynamic;250;250;6;171;0.0452684;
Dynamic;250;250;6;181;0.04767;
Dynamic;250;250;6;191;0.0504547;
Dynamic;250;250;6;201;0.0531224;
Dynamic;250;250;6;211;0.0558872;
Dynamic;250;250;6;221;0.0582809;
Dynamic;250;250;6;231;0.0610875;
Dynamic;250;250;6;241;0.0635704;
Dynamic;250;250;7;1;0.0102323;
Dynamic;250;250;7;11;0.0117223;
Dynamic;250;250;7;21;0.0114612;
Dynamic;250;250;7;31;0.0166605;
Dynamic;250;250;7;41;0.0203517;
Dynamic;250;250;7;51;0.0137647;
Dynamic;250;250;7;61;0.0169678;
Dynamic;250;250;7;71;0.0189993;
Dynamic;250;250;7;81;0.02221;
Dynamic;250;250;7;91;0.0250946;
Dynamic;250;250;7;101;0.0287947;
Dynamic;250;250;7;111;0.0313854;
Dynamic;250;250;7;121;0.0322336;
Dynamic;250;250;7;131;0.035542;
Dynamic;250;250;7;141;0.037386;
Dynamic;250;250;7;151;0.0399428;
Dynamic;250;250;7;161;0.0427421;
Dynamic;250;250;7;171;0.045273;
Dynamic;250;250;7;181;0.0487914;
Dynamic;250;250;7;191;0.0504576;
Dynamic;250;250;7;201;0.0527906;
Dynamic;250;250;7;211;0.0555116;
Dynamic;250;250;7;221;0.05822;
Dynamic;250;250;7;231;0.0608714;
Dynamic;250;250;7;241;0.0632611;
Dynamic;250;250;8;1;0.00873931;
Dynamic;250;250;8;11;0.0110632;
Dynamic;250;250;8;21;0.0112545;
Dynamic;250;250;8;31;0.0157309;
Dynamic;250;250;8;41;0.0125351;
Dynamic;250;250;8;51;0.014937;
Dynamic;250;250;8;61;0.0173633;
Dynamic;250;250;8;71;0.0194226;
Dynamic;250;250;8;81;0.0228254;
Dynamic;250;250;8;91;0.025445;
Dynamic;250;250;8;101;0.0272807;
Dynamic;250;250;8;111;0.0307686;
Dynamic;250;250;8;121;0.0338868;
Dynamic;250;250;8;131;0.0345751;
Dynamic;250;250;8;141;0.0412956;
Dynamic;250;250;8;151;0.0403167;
Dynamic;250;250;8;161;0.0429807;
Dynamic;250;250;8;171;0.0448368;
Dynamic;250;250;8;181;0.0492778;
Dynamic;250;250;8;191;0.0558748;
Dynamic;250;250;8;201;0.0530181;
Dynamic;250;250;8;211;0.0558133;
Dynamic;250;250;8;221;0.0584627;
Dynamic;250;250;8;231;0.060708;
Dynamic;250;250;8;241;0.0635324;
Dynamic;260;260;1;1;0.0738633;
Dynamic;260;260;1;11;0.0738982;
Dynamic;260;260;1;21;0.0737476;
Dynamic;260;260;1;31;0.0738639;
Dynamic;260;260;1;41;0.0743963;
Dynamic;260;260;1;51;0.0738976;
Dynamic;260;260;1;61;0.0738628;
Dynamic;260;260;1;71;0.0740781;
Dynamic;260;260;1;81;0.0737427;
Dynamic;260;260;1;91;0.0739522;
Dynamic;260;260;1;101;0.073866;
Dynamic;260;260;1;111;0.0739716;
Dynamic;260;260;1;121;0.073901;
Dynamic;260;260;1;131;0.0742364;
Dynamic;260;260;1;141;0.0738754;
Dynamic;260;260;1;151;0.0738897;
Dynamic;260;260;1;161;0.074339;
Dynamic;260;260;1;171;0.0738909;
Dynamic;260;260;1;181;0.0741948;
Dynamic;260;260;1;191;0.0782277;
Dynamic;260;260;1;201;0.0741272;
Dynamic;260;260;1;211;0.0741922;
Dynamic;260;260;1;221;0.0743005;
Dynamic;260;260;1;231;0.0739622;
Dynamic;260;260;1;241;0.0740316;
Dynamic;260;260;1;251;0.0738711;
Dynamic;260;260;2;1;0.0373408;
Dynamic;260;260;2;11;0.0383556;
Dynamic;260;260;2;21;0.0382824;
Dynamic;260;260;2;31;0.0389223;
Dynamic;260;260;2;41;0.0389105;
Dynamic;260;260;2;51;0.0436253;
Dynamic;260;260;2;61;0.0390988;
Dynamic;260;260;2;71;0.0404251;
Dynamic;260;260;2;81;0.0465835;
Dynamic;260;260;2;91;0.0483542;
Dynamic;260;260;2;101;0.045536;
Dynamic;260;260;2;111;0.0424308;
Dynamic;260;260;2;121;0.0394438;
Dynamic;260;260;2;131;0.0373697;
Dynamic;260;260;2;141;0.0402812;
Dynamic;260;260;2;151;0.0431661;
Dynamic;260;260;2;161;0.0458557;
Dynamic;260;260;2;171;0.0491085;
Dynamic;260;260;2;181;0.0515934;
Dynamic;260;260;2;191;0.0545363;
Dynamic;260;260;2;201;0.0572003;
Dynamic;260;260;2;211;0.0600592;
Dynamic;260;260;2;221;0.0631863;
Dynamic;260;260;2;231;0.0659195;
Dynamic;260;260;2;241;0.068586;
Dynamic;260;260;2;251;0.071418;
Dynamic;260;260;3;1;0.0253409;
Dynamic;260;260;3;11;0.0252964;
Dynamic;260;260;3;21;0.0264811;
Dynamic;260;260;3;31;0.027187;
Dynamic;260;260;3;41;0.0273993;
Dynamic;260;260;3;51;0.0295631;
Dynamic;260;260;3;61;0.0365348;
Dynamic;260;260;3;71;0.0336296;
Dynamic;260;260;3;81;0.0282493;
Dynamic;260;260;3;91;0.0259565;
Dynamic;260;260;3;101;0.0309945;
Dynamic;260;260;3;111;0.0333617;
Dynamic;260;260;3;121;0.0346344;
Dynamic;260;260;3;131;0.0372837;
Dynamic;260;260;3;141;0.0409519;
Dynamic;260;260;3;151;0.0431226;
Dynamic;260;260;3;161;0.0460245;
Dynamic;260;260;3;171;0.0490423;
Dynamic;260;260;3;181;0.0515585;
Dynamic;260;260;3;191;0.054388;
Dynamic;260;260;3;201;0.057199;
Dynamic;260;260;3;211;0.0601102;
Dynamic;260;260;3;221;0.0630514;
Dynamic;260;260;3;231;0.0659889;
Dynamic;260;260;3;241;0.0688738;
Dynamic;260;260;3;251;0.0715889;
Dynamic;260;260;4;1;0.0187751;
Dynamic;260;260;4;11;0.0191011;
Dynamic;260;260;4;21;0.0202076;
Dynamic;260;260;4;31;0.0211179;
Dynamic;260;260;4;41;0.0236196;
Dynamic;260;260;4;51;0.0296916;
Dynamic;260;260;4;61;0.0218283;
Dynamic;260;260;4;71;0.0218441;
Dynamic;260;260;4;81;0.0248613;
Dynamic;260;260;4;91;0.0272174;
Dynamic;260;260;4;101;0.0296129;
Dynamic;260;260;4;111;0.0319815;
Dynamic;260;260;4;121;0.0349992;
Dynamic;260;260;4;131;0.0375654;
Dynamic;260;260;4;141;0.0403882;
Dynamic;260;260;4;151;0.0434365;
Dynamic;260;260;4;161;0.0460202;
Dynamic;260;260;4;171;0.0490919;
Dynamic;260;260;4;181;0.0519584;
Dynamic;260;260;4;191;0.0546651;
Dynamic;260;260;4;201;0.0573643;
Dynamic;260;260;4;211;0.0602561;
Dynamic;260;260;4;221;0.0632416;
Dynamic;260;260;4;231;0.0659846;
Dynamic;260;260;4;241;0.0687799;
Dynamic;260;260;4;251;0.0715882;
Dynamic;260;260;5;1;0.015192;
Dynamic;260;260;5;11;0.0157283;
Dynamic;260;260;5;21;0.0180664;
Dynamic;260;260;5;31;0.017981;
Dynamic;260;260;5;41;0.0236925;
Dynamic;260;260;5;51;0.0160883;
Dynamic;260;260;5;61;0.0181164;
Dynamic;260;260;5;71;0.0212732;
Dynamic;260;260;5;81;0.0247945;
Dynamic;260;260;5;91;0.0264138;
Dynamic;260;260;5;101;0.0297749;
Dynamic;260;260;5;111;0.0319504;
Dynamic;260;260;5;121;0.034608;
Dynamic;260;260;5;131;0.0382842;
Dynamic;260;260;5;141;0.0405445;
Dynamic;260;260;5;151;0.0429891;
Dynamic;260;260;5;161;0.0460934;
Dynamic;260;260;5;171;0.0488071;
Dynamic;260;260;5;181;0.0518524;
Dynamic;260;260;5;191;0.0544227;
Dynamic;260;260;5;201;0.0579267;
Dynamic;260;260;5;211;0.0601337;
Dynamic;260;260;5;221;0.0631583;
Dynamic;260;260;5;231;0.066342;
Dynamic;260;260;5;241;0.068727;
Dynamic;260;260;5;251;0.0717297;
Dynamic;260;260;6;1;0.0125706;
Dynamic;260;260;6;11;0.0126929;
Dynamic;260;260;6;21;0.0141932;
Dynamic;260;260;6;31;0.0178716;
Dynamic;260;260;6;41;0.0156837;
Dynamic;260;260;6;51;0.0146397;
Dynamic;260;260;6;61;0.0176471;
Dynamic;260;260;6;71;0.0340713;
Dynamic;260;260;6;81;0.0243811;
Dynamic;260;260;6;91;0.0269298;
Dynamic;260;260;6;101;0.0311249;
Dynamic;260;260;6;111;0.0335576;
Dynamic;260;260;6;121;0.0351099;
Dynamic;260;260;6;131;0.0376354;
Dynamic;260;260;6;141;0.0404571;
Dynamic;260;260;6;151;0.0430139;
Dynamic;260;260;6;161;0.0464036;
Dynamic;260;260;6;171;0.048866;
Dynamic;260;260;6;181;0.0516553;
Dynamic;260;260;6;191;0.0547783;
Dynamic;260;260;6;201;0.057463;
Dynamic;260;260;6;211;0.0603311;
Dynamic;260;260;6;221;0.0629169;
Dynamic;260;260;6;231;0.0667816;
Dynamic;260;260;6;241;0.068712;
Dynamic;260;260;6;251;0.0717767;
Dynamic;260;260;7;1;0.0109312;
Dynamic;260;260;7;11;0.013396;
Dynamic;260;260;7;21;0.0124127;
Dynamic;260;260;7;31;0.0177942;
Dynamic;260;260;7;41;0.0127671;
Dynamic;260;260;7;51;0.015317;
Dynamic;260;260;7;61;0.0211691;
Dynamic;260;260;7;71;0.0211771;
Dynamic;260;260;7;81;0.024757;
Dynamic;260;260;7;91;0.0263037;
Dynamic;260;260;7;101;0.0304244;
Dynamic;260;260;7;111;0.0322073;
Dynamic;260;260;7;121;0.0346419;
Dynamic;260;260;7;131;0.0402007;
Dynamic;260;260;7;141;0.0403058;
Dynamic;260;260;7;151;0.0437832;
Dynamic;260;260;7;161;0.0462919;
Dynamic;260;260;7;171;0.0493024;
Dynamic;260;260;7;181;0.0517841;
Dynamic;260;260;7;191;0.0543935;
Dynamic;260;260;7;201;0.057577;
Dynamic;260;260;7;211;0.0602452;
Dynamic;260;260;7;221;0.0630089;
Dynamic;260;260;7;231;0.0659977;
Dynamic;260;260;7;241;0.0686933;
Dynamic;260;260;7;251;0.0757808;
Dynamic;260;260;8;1;0.0110412;
Dynamic;260;260;8;11;0.0102616;
Dynamic;260;260;8;21;0.0129209;
Dynamic;260;260;8;31;0.0127281;
Dynamic;260;260;8;41;0.0127375;
Dynamic;260;260;8;51;0.0156983;
Dynamic;260;260;8;61;0.0192984;
