method;N;M;threads;chunkSize;ExecutingTime;
Guided;280;280;2;41;0.0547438;
Static;280;280;2;51;0.0632852;
Dynamic;280;280;2;51;0.0519815;
Guided;280;280;2;51;0.0504723;
Static;280;280;2;61;0.0643201;
Dynamic;280;280;2;61;0.0535263;
Guided;280;280;2;61;0.0513259;
Static;280;280;2;71;0.0564541;
Dynamic;280;280;2;71;0.0522871;
Guided;280;280;2;71;0.0530906;
Static;280;280;2;81;0.0608348;
Dynamic;280;280;2;81;0.0564432;
Guided;280;280;2;81;0.0475173;
Static;280;280;2;91;0.0741551;
Dynamic;280;280;2;91;0.0652289;
Guided;280;280;2;91;0.0521602;
Static;280;280;2;101;0.0632258;
Dynamic;280;280;2;101;0.0587991;
Guided;280;280;2;101;0.0530568;
Static;280;280;2;111;0.0625479;
Dynamic;280;280;2;111;0.0606087;
Guided;280;280;2;111;0.0514889;
Static;280;280;2;121;0.0588242;
Dynamic;280;280;2;121;0.0564007;
Guided;280;280;2;121;0.049731;
Static;280;280;2;131;0.0584188;
Dynamic;280;280;2;131;0.0534978;
Guided;280;280;2;131;0.0502444;
Static;280;280;2;141;0.049315;
Dynamic;280;280;2;141;0.0508929;
Guided;280;280;2;141;0.0502581;
Static;280;280;2;151;0.0630107;
Dynamic;280;280;2;151;0.0573354;
Guided;280;280;2;151;0.0504567;
Static;280;280;2;161;0.0582736;
Dynamic;280;280;2;161;0.0594002;
Guided;280;280;2;161;0.061484;
Static;280;280;2;171;0.0635964;
Dynamic;280;280;2;171;0.0613826;
Guided;280;280;2;171;0.06159;
Static;280;280;2;181;0.0661856;
Dynamic;280;280;2;181;0.0596755;
Guided;280;280;2;181;0.0678588;
Static;280;280;2;191;0.0727114;
Dynamic;280;280;2;191;0.070932;
Guided;280;280;2;191;0.0634644;
Static;280;280;2;201;0.0733785;
Dynamic;280;280;2;201;0.0766317;
Guided;280;280;2;201;0.0701797;
Static;280;280;2;211;0.080328;
Dynamic;280;280;2;211;0.0841563;
Guided;280;280;2;211;0.0771127;
Static;280;280;2;221;0.0828566;
Dynamic;280;280;2;221;0.089181;
Guided;280;280;2;221;0.0846668;
Static;280;280;2;231;0.0880107;
Dynamic;280;280;2;231;0.0947048;
Guided;280;280;2;231;0.080568;
Static;280;280;2;241;0.090126;
Dynamic;280;280;2;241;0.0862956;
Guided;280;280;2;241;0.08654;
Static;280;280;2;251;0.095421;
Dynamic;280;280;2;251;0.101441;
Guided;280;280;2;251;0.0920399;
Static;280;280;2;261;0.101243;
Dynamic;280;280;2;261;0.0964664;
Guided;280;280;2;261;0.0981058;
Static;280;280;2;271;0.101863;
Dynamic;280;280;2;271;0.096556;
Guided;280;280;2;271;0.0990566;
Runtime;280;280;2;not defined;0.0506922;
Static;280;280;3;1;0.0318234;
Dynamic;280;280;3;1;0.0309594;
Guided;280;280;3;1;0.0320108;
Static;280;280;3;11;0.0326673;
Dynamic;280;280;3;11;0.0325775;
Guided;280;280;3;11;0.0339422;
Static;280;280;3;21;0.0346801;
Dynamic;280;280;3;21;0.0347052;
Guided;280;280;3;21;0.032442;
Static;280;280;3;31;0.035554;
Dynamic;280;280;3;31;0.035721;
Guided;280;280;3;31;0.0333619;
Static;280;280;3;41;0.0427661;
Dynamic;280;280;3;41;0.038344;
Guided;280;280;3;41;0.0356517;
Static;280;280;3;51;0.0398913;
Dynamic;280;280;3;51;0.0343158;
Guided;280;280;3;51;0.0372568;
Static;280;280;3;61;0.0513274;
Dynamic;280;280;3;61;0.0430089;
Guided;280;280;3;61;0.0404321;
Static;280;280;3;71;0.058301;
Dynamic;280;280;3;71;0.0464581;
Guided;280;280;3;71;0.0396626;
Static;280;280;3;81;0.04527;
Dynamic;280;280;3;81;0.0400004;
Guided;280;280;3;81;0.0349948;
Static;280;280;3;91;0.0412667;
Dynamic;280;280;3;91;0.0344952;
Guided;280;280;3;91;0.0335555;
Static;280;280;3;101;0.0412381;
Dynamic;280;280;3;101;0.0384879;
Guided;280;280;3;101;0.0373328;
Static;280;280;3;111;0.0431747;
Dynamic;280;280;3;111;0.0402013;
Guided;280;280;3;111;0.0405279;
Static;280;280;3;121;0.0506759;
Dynamic;280;280;3;121;0.0424773;
Guided;280;280;3;121;0.0438301;
Static;280;280;3;131;0.0553284;
Dynamic;280;280;3;131;0.0451342;
Guided;280;280;3;131;0.0447139;
Static;280;280;3;141;0.0595693;
Dynamic;280;280;3;141;0.0529312;
Guided;280;280;3;141;0.0508627;
Static;280;280;3;151;0.0578071;
Dynamic;280;280;3;151;0.0508101;
Guided;280;280;3;151;0.051997;
Static;280;280;3;161;0.0621201;
Dynamic;280;280;3;161;0.057459;
Guided;280;280;3;161;0.0578197;
Static;280;280;3;171;0.0667966;
Dynamic;280;280;3;171;0.0708571;
Guided;280;280;3;171;0.0595475;
Static;280;280;3;181;0.0738393;
Dynamic;280;280;3;181;0.0679293;
Guided;280;280;3;181;0.0678738;
Static;280;280;3;191;0.068104;
Dynamic;280;280;3;191;0.0638318;
Guided;280;280;3;191;0.064114;
Static;280;280;3;201;0.0763191;
Dynamic;280;280;3;201;0.0723906;
Guided;280;280;3;201;0.0731736;
Static;280;280;3;211;0.0853129;
Dynamic;280;280;3;211;0.0703099;
Guided;280;280;3;211;0.0713239;
Static;280;280;3;221;0.0922799;
Dynamic;280;280;3;221;0.0866836;
Guided;280;280;3;221;0.0745674;
Static;280;280;3;231;0.0915267;
Dynamic;280;280;3;231;0.0783339;
Guided;280;280;3;231;0.0779498;
Static;280;280;3;241;0.0928732;
Dynamic;280;280;3;241;0.0998895;
Guided;280;280;3;241;0.0903981;
Static;280;280;3;251;0.0972695;
Dynamic;280;280;3;251;0.0929268;
Guided;280;280;3;251;0.0911788;
Static;280;280;3;261;0.0994239;
Dynamic;280;280;3;261;0.0930811;
Guided;280;280;3;261;0.0872558;
Static;280;280;3;271;0.101891;
Dynamic;280;280;3;271;0.0939911;
Guided;280;280;3;271;0.097898;
Runtime;280;280;3;not defined;0.0351846;
Static;280;280;4;1;0.0236398;
Dynamic;280;280;4;1;0.024253;
Guided;280;280;4;1;0.0270221;
Static;280;280;4;11;0.0282819;
Dynamic;280;280;4;11;0.0251801;
Guided;280;280;4;11;0.0261609;
Static;280;280;4;21;0.0309586;
Dynamic;280;280;4;21;0.0275947;
Guided;280;280;4;21;0.0247336;
Static;280;280;4;31;0.0358223;
Dynamic;280;280;4;31;0.0308788;
Guided;280;280;4;31;0.0254753;
Static;280;280;4;41;0.0319814;
Dynamic;280;280;4;41;0.0279067;
Guided;280;280;4;41;0.0272556;
Static;280;280;4;51;0.0386691;
Dynamic;280;280;4;51;0.0339436;
Guided;280;280;4;51;0.0345256;
Static;280;280;4;61;0.0358607;
Dynamic;280;280;4;61;0.0320156;
Guided;280;280;4;61;0.0290953;
Static;280;280;4;71;0.0246033;
Dynamic;280;280;4;71;0.0258921;
Guided;280;280;4;71;0.0251515;
Static;280;280;4;81;0.031235;
Dynamic;280;280;4;81;0.0314089;
Guided;280;280;4;81;0.0291636;
Static;280;280;4;91;0.034801;
Dynamic;280;280;4;91;0.0347992;
Guided;280;280;4;91;0.0317919;
Static;280;280;4;101;0.0401485;
Dynamic;280;280;4;101;0.0362805;
Guided;280;280;4;101;0.0354825;
Static;280;280;4;111;0.041121;
Dynamic;280;280;4;111;0.0430098;
Guided;280;280;4;111;0.0398574;
Static;280;280;4;121;0.0476645;
Dynamic;280;280;4;121;0.0455859;
Guided;280;280;4;121;0.0441787;
Static;280;280;4;131;0.0555708;
Dynamic;280;280;4;131;0.0505415;
Guided;280;280;4;131;0.0545287;
Static;280;280;4;141;0.0598227;
Dynamic;280;280;4;141;0.0499749;
Guided;280;280;4;141;0.0502731;
Static;280;280;4;151;0.0529211;
Dynamic;280;280;4;151;0.0561531;
Guided;280;280;4;151;0.0540159;
Static;280;280;4;161;0.0571624;
Dynamic;280;280;4;161;0.0536386;
Guided;280;280;4;161;0.0565922;
Static;280;280;4;171;0.0603031;
Dynamic;280;280;4;171;0.0570721;
Guided;280;280;4;171;0.0573417;
Static;280;280;4;181;0.0656088;
Dynamic;280;280;4;181;0.0669831;
Guided;280;280;4;181;0.0630126;
Static;280;280;4;191;0.0704564;
Dynamic;280;280;4;191;0.0675129;
Guided;280;280;4;191;0.0645491;
Static;280;280;4;201;0.0742084;
Dynamic;280;280;4;201;0.0719867;
Guided;280;280;4;201;0.0748916;
Static;280;280;4;211;0.0775319;
Dynamic;280;280;4;211;0.076721;
Guided;280;280;4;211;0.0769706;
Static;280;280;4;221;0.0774961;
Dynamic;280;280;4;221;0.0903435;
Guided;280;280;4;221;0.0787737;
Static;280;280;4;231;0.087161;
Dynamic;280;280;4;231;0.0928062;
Guided;280;280;4;231;0.0856355;
Static;280;280;4;241;0.0870021;
Dynamic;280;280;4;241;0.0802304;
Guided;280;280;4;241;0.088913;
Static;280;280;4;251;0.0902376;
Dynamic;280;280;4;251;0.0862974;
Guided;280;280;4;251;0.086436;
Static;280;280;4;261;0.0990658;
Dynamic;280;280;4;261;0.0951277;
Guided;280;280;4;261;0.0945177;
Static;280;280;4;271;0.106299;
Dynamic;280;280;4;271;0.0991553;
Guided;280;280;4;271;0.0923584;
Runtime;280;280;4;not defined;0.0269841;
Static;280;280;5;1;0.0193771;
Dynamic;280;280;5;1;0.0189354;
Guided;280;280;5;1;0.0188409;
Static;280;280;5;11;0.0197417;
Dynamic;280;280;5;11;0.019756;
Guided;280;280;5;11;0.0201076;
Static;280;280;5;21;0.0217472;
Dynamic;280;280;5;21;0.0209697;
Guided;280;280;5;21;0.022968;
Static;280;280;5;31;0.0245553;
Dynamic;280;280;5;31;0.0209517;
Guided;280;280;5;31;0.0225609;
Static;280;280;5;41;0.0296299;
Dynamic;280;280;5;41;0.0270308;
Guided;280;280;5;41;0.0273364;
Static;280;280;5;51;0.0285161;
Dynamic;280;280;5;51;0.0273206;
Guided;280;280;5;51;0.0236149;
Static;280;280;5;61;0.0245522;
Dynamic;280;280;5;61;0.0207973;
Guided;280;280;5;61;0.0216233;
Static;280;280;5;71;0.0286479;
Dynamic;280;280;5;71;0.0283959;
Guided;280;280;5;71;0.024114;
Static;280;280;5;81;0.0325443;
Dynamic;280;280;5;81;0.0277148;
Guided;280;280;5;81;0.028071;
Static;280;280;5;91;0.0355134;
Dynamic;280;280;5;91;0.0345367;
Guided;280;280;5;91;0.0317721;
Static;280;280;5;101;0.0414022;
Dynamic;280;280;5;101;0.0401607;
Guided;280;280;5;101;0.037025;
Static;280;280;5;111;0.0432444;
Dynamic;280;280;5;111;0.0447688;
Guided;280;280;5;111;0.0395842;
Static;280;280;5;121;0.0464515;
Dynamic;280;280;5;121;0.0457045;
Guided;280;280;5;121;0.0457025;
Static;280;280;5;131;0.0552256;
Dynamic;280;280;5;131;0.0498979;
Guided;280;280;5;131;0.0434315;
Static;280;280;5;141;0.0529062;
Dynamic;280;280;5;141;0.053724;
Guided;280;280;5;141;0.0466923;
Static;280;280;5;151;0.0621029;
Dynamic;280;280;5;151;0.0510747;
Guided;280;280;5;151;0.0506298;
Static;280;280;5;161;0.0601958;
Dynamic;280;280;5;161;0.0537786;
Guided;280;280;5;161;0.0604267;
Static;280;280;5;171;0.0628995;
Dynamic;280;280;5;171;0.0630912;
Guided;280;280;5;171;0.0613496;
Static;280;280;5;181;0.0696434;
Dynamic;280;280;5;181;0.0660919;
Guided;280;280;5;181;0.0653759;
Static;280;280;5;191;0.0721281;
Dynamic;280;280;5;191;0.0730943;
Guided;280;280;5;191;0.0636767;
Static;280;280;5;201;0.0759877;
Dynamic;280;280;5;201;0.0749164;
Guided;280;280;5;201;0.0677394;
Static;280;280;5;211;0.0801342;
Dynamic;280;280;5;211;0.0794546;
Guided;280;280;5;211;0.0810026;
Static;280;280;5;221;0.0934829;
Dynamic;280;280;5;221;0.0737557;
Guided;280;280;5;221;0.0745914;
Static;280;280;5;231;0.0859677;
Dynamic;280;280;5;231;0.0867309;
Guided;280;280;5;231;0.0780602;
Static;280;280;5;241;0.102739;
Dynamic;280;280;5;241;0.0922859;
Guided;280;280;5;241;0.0800605;
Static;280;280;5;251;0.0998536;
Dynamic;280;280;5;251;0.0935821;
Guided;280;280;5;251;0.0897054;
Static;280;280;5;261;0.0971924;
Dynamic;280;280;5;261;0.0874173;
Guided;280;280;5;261;0.0886101;
Static;280;280;5;271;0.105291;
Dynamic;280;280;5;271;0.0968316;
Guided;280;280;5;271;0.0921291;
Runtime;280;280;5;not defined;0.0217428;
Static;280;280;6;1;0.016278;
Dynamic;280;280;6;1;0.0166476;
Guided;280;280;6;1;0.0175831;
Static;280;280;6;11;0.0183504;
Dynamic;280;280;6;11;0.018256;
Guided;280;280;6;11;0.0166142;
Static;280;280;6;21;0.0213851;
Dynamic;280;280;6;21;0.020697;
Guided;280;280;6;21;0.01779;
Static;280;280;6;31;0.0239038;
Dynamic;280;280;6;31;0.0238336;
Guided;280;280;6;31;0.0211976;
Static;280;280;6;41;0.0300959;
Dynamic;280;280;6;41;0.0250382;
Guided;280;280;6;41;0.0229119;
Static;280;280;6;51;0.0189392;
Dynamic;280;280;6;51;0.0176957;
Guided;280;280;6;51;0.0177414;
Static;280;280;6;61;0.0227567;
Dynamic;280;280;6;61;0.021109;
Guided;280;280;6;61;0.0217265;
Static;280;280;6;71;0.0262921;
Dynamic;280;280;6;71;0.0270955;
Guided;280;280;6;71;0.0257521;
Static;280;280;6;81;0.0320546;
Dynamic;280;280;6;81;0.0326926;
Guided;280;280;6;81;0.0308422;
Static;280;280;6;91;0.0372281;
Dynamic;280;280;6;91;0.0351112;
Guided;280;280;6;91;0.0312877;
Static;280;280;6;101;0.0390475;
Dynamic;280;280;6;101;0.0382269;
Guided;280;280;6;101;0.0365521;
Static;280;280;6;111;0.0423443;
Dynamic;280;280;6;111;0.0386785;
Guided;280;280;6;111;0.0390867;
Static;280;280;6;121;0.0467977;
Dynamic;280;280;6;121;0.041752;
Guided;280;280;6;121;0.0457585;
Static;280;280;6;131;0.0497791;
Dynamic;280;280;6;131;0.0503363;
Guided;280;280;6;131;0.0480105;
Static;280;280;6;141;0.0540456;
Dynamic;280;280;6;141;0.0534478;
Guided;280;280;6;141;0.0544786;
Static;280;280;6;151;0.0636722;
Dynamic;280;280;6;151;0.0567784;
Guided;280;280;6;151;0.0497924;
Static;280;280;6;161;0.0602715;
Dynamic;280;280;6;161;0.0586652;
Guided;280;280;6;161;0.0570412;
Static;280;280;6;171;0.0672902;
Dynamic;280;280;6;171;0.0633232;
Guided;280;280;6;171;0.0569576;
Static;280;280;6;181;0.0671833;
Dynamic;280;280;6;181;0.0688549;
Guided;280;280;6;181;0.0608565;
Static;280;280;6;191;0.0747091;
Dynamic;280;280;6;191;0.0685921;
Guided;280;280;6;191;0.0644581;
Static;280;280;6;201;0.0793395;
Dynamic;280;280;6;201;0.0777698;
Guided;280;280;6;201;0.0673664;
Static;280;280;6;211;0.0824333;
Dynamic;280;280;6;211;0.0706999;
Guided;280;280;6;211;0.0710591;
Static;280;280;6;221;0.0836787;
Dynamic;280;280;6;221;0.0832765;
Guided;280;280;6;221;0.0748681;
Static;280;280;6;231;0.0948511;
Dynamic;280;280;6;231;0.0846682;
Guided;280;280;6;231;0.0782414;
Static;280;280;6;241;0.0953463;
Dynamic;280;280;6;241;0.0910435;
Guided;280;280;6;241;0.0842124;
Static;280;280;6;251;0.0953241;
Dynamic;280;280;6;251;0.0832208;
Guided;280;280;6;251;0.0926074;
Static;280;280;6;261;0.103934;
Dynamic;280;280;6;261;0.0899393;
Guided;280;280;6;261;0.0982318;
Static;280;280;6;271;0.102175;
Dynamic;280;280;6;271;0.100731;
Guided;280;280;6;271;0.092459;
Runtime;280;280;6;not defined;0.0173472;
Static;280;280;7;1;0.0255076;
Dynamic;280;280;7;1;0.0145817;
Guided;280;280;7;1;0.0205436;
Static;280;280;7;11;0.0155563;
Dynamic;280;280;7;11;0.0153529;
Guided;280;280;7;11;0.0183003;
Static;280;280;7;21;0.0169603;
Dynamic;280;280;7;21;0.015973;
Guided;280;280;7;21;0.0163871;
Static;280;280;7;31;0.0255683;
Dynamic;280;280;7;31;0.0207163;
Guided;280;280;7;31;0.0206332;
Static;280;280;7;41;0.0157205;
Dynamic;280;280;7;41;0.0193851;
Guided;280;280;7;41;0.0146502;
Static;280;280;7;51;0.0198355;
Dynamic;280;280;7;51;0.0190896;
Guided;280;280;7;51;0.0176216;
Static;280;280;7;61;0.0226716;
Dynamic;280;280;7;61;0.0218525;
Guided;280;280;7;61;0.021372;
Static;280;280;7;71;0.0268262;
Dynamic;280;280;7;71;0.0243663;
Guided;280;280;7;71;0.0243909;
Static;280;280;7;81;0.0325619;
Dynamic;280;280;7;81;0.0334467;
Guided;280;280;7;81;0.031494;
Static;280;280;7;91;0.0368238;
Dynamic;280;280;7;91;0.035685;
Guided;280;280;7;91;0.0333609;
Static;280;280;7;101;0.0394409;
Dynamic;280;280;7;101;0.0366426;
Guided;280;280;7;101;0.0383671;
Static;280;280;7;111;0.0421442;
Dynamic;280;280;7;111;0.0418489;
Guided;280;280;7;111;0.0386893;
Static;280;280;7;121;0.0520782;
Dynamic;280;280;7;121;0.0444169;
Guided;280;280;7;121;0.0474348;
Static;280;280;7;131;0.054609;
Dynamic;280;280;7;131;0.0475691;
Guided;280;280;7;131;0.0473969;
Static;280;280;7;141;0.0550302;
Dynamic;280;280;7;141;0.0503102;
Guided;280;280;7;141;0.0471601;
Static;280;280;7;151;0.0573666;
Dynamic;280;280;7;151;0.0504035;
Guided;280;280;7;151;0.0513272;
Static;280;280;7;161;0.0601102;
Dynamic;280;280;7;161;0.0555371;
Guided;280;280;7;161;0.0575319;
Static;280;280;7;171;0.067845;
Dynamic;280;280;7;171;0.0576905;
Guided;280;280;7;171;0.0573518;
Static;280;280;7;181;0.0777983;
Dynamic;280;280;7;181;0.066217;
Guided;280;280;7;181;0.0666771;
Static;280;280;7;191;0.0721628;
Dynamic;280;280;7;191;0.06408;
Guided;280;280;7;191;0.063589;
Static;280;280;7;201;0.0783634;
Dynamic;280;280;7;201;0.067829;
Guided;280;280;7;201;0.0673946;
Static;280;280;7;211;0.0878812;
Dynamic;280;280;7;211;0.0715237;
Guided;280;280;7;211;0.074738;
Static;280;280;7;221;0.0820992;
Dynamic;280;280;7;221;0.0745019;
Guided;280;280;7;221;0.0740477;
Static;280;280;7;231;0.0891442;
Dynamic;280;280;7;231;0.0774054;
Guided;280;280;7;231;0.0799724;
Static;280;280;7;241;0.0944472;
Dynamic;280;280;7;241;0.080861;
Guided;280;280;7;241;0.0812357;
Static;280;280;7;251;0.099346;
Dynamic;280;280;7;251;0.0906562;
Guided;280;280;7;251;0.0847901;
Static;280;280;7;261;0.108266;
Dynamic;280;280;7;261;0.098714;
Guided;280;280;7;261;0.0967632;
Static;280;280;7;271;0.0980294;
Dynamic;280;280;7;271;0.0912907;
Guided;280;280;7;271;0.0908985;
Runtime;280;280;7;not defined;0.0251764;
Static;280;280;8;1;0.0121811;
Dynamic;280;280;8;1;0.0120426;
Guided;280;280;8;1;0.0136917;
Static;280;280;8;11;0.0159915;
Dynamic;280;280;8;11;0.0150743;
Guided;280;280;8;11;0.0139731;
Static;280;280;8;21;0.0153649;
Dynamic;280;280;8;21;0.0147829;
Guided;280;280;8;21;0.0140854;
Static;280;280;8;31;0.0235721;
Dynamic;280;280;8;31;0.020709;
Guided;280;280;8;31;0.0201143;
Static;280;280;8;41;0.0157127;
Dynamic;280;280;8;41;0.0153266;
Guided;280;280;8;41;0.0148173;
Static;280;280;8;51;0.0200914;
Dynamic;280;280;8;51;0.018482;
Guided;280;280;8;51;0.0183884;
Static;280;280;8;61;0.0242751;
Dynamic;280;280;8;61;0.0218728;
Guided;280;280;8;61;0.021818;
Static;280;280;8;71;0.0290456;
Dynamic;280;280;8;71;0.0265954;
Guided;280;280;8;71;0.0267419;
Static;280;280;8;81;0.0396425;
Dynamic;280;280;8;81;0.0317911;
Guided;280;280;8;81;0.0288136;
Static;280;280;8;91;0.0449299;
Dynamic;280;280;8;91;0.0316982;
Guided;280;280;8;91;0.0324087;
Static;280;280;8;101;0.0422371;
Dynamic;280;280;8;101;0.0356754;
Guided;280;280;8;101;0.0414601;
Static;280;280;8;111;0.0479833;
Dynamic;280;280;8;111;0.0404307;
Guided;280;280;8;111;0.0413455;
Static;280;280;8;121;0.0477173;
Dynamic;280;280;8;121;0.0523221;
Guided;280;280;8;121;0.0466605;
Static;280;280;8;131;0.0518556;
Dynamic;280;280;8;131;0.0519159;
Guided;280;280;8;131;0.0524919;
Static;280;280;8;141;0.0553553;
Dynamic;280;280;8;141;0.051688;
Guided;280;280;8;141;0.0484543;
Static;280;280;8;151;0.0565901;
Dynamic;280;280;8;151;0.0530712;
Guided;280;280;8;151;0.0508558;
Static;280;280;8;161;0.0658635;
Dynamic;280;280;8;161;0.0552725;
Guided;280;280;8;161;0.0541899;
Static;280;280;8;171;0.067309;
Dynamic;280;280;8;171;0.0574986;
Guided;280;280;8;171;0.0579851;
Static;280;280;8;181;0.0719643;
Dynamic;280;280;8;181;0.0647424;
Guided;280;280;8;181;0.0648971;
Static;280;280;8;191;0.0677684;
Dynamic;280;280;8;191;0.0646141;
Guided;280;280;8;191;0.0653402;
Static;280;280;8;201;0.0741004;
Dynamic;280;280;8;201;0.0773479;
Guided;280;280;8;201;0.0706916;
Static;280;280;8;211;0.079389;
Dynamic;280;280;8;211;0.0804875;
Guided;280;280;8;211;0.071299;
Static;280;280;8;221;0.0869855;
Dynamic;280;280;8;221;0.0828195;
Guided;280;280;8;221;0.0841342;
Static;280;280;8;231;0.0872189;
Dynamic;280;280;8;231;0.0771743;
Guided;280;280;8;231;0.0782256;
Static;280;280;8;241;0.0970039;
Dynamic;280;280;8;241;0.0934767;
Guided;280;280;8;241;0.0920037;
Static;280;280;8;251;0.0987742;
Dynamic;280;280;8;251;0.0902474;
Guided;280;280;8;251;0.0853367;
Static;280;280;8;261;0.100382;
Dynamic;280;280;8;261;0.0873684;
Guided;280;280;8;261;0.0887321;
Static;280;280;8;271;0.100025;
Dynamic;280;280;8;271;0.0904711;
Guided;280;280;8;271;0.092478;
Runtime;280;280;8;not defined;0.0124782;
WithoutOmp;290;290;1;not defined;0.145837;
Static;290;290;1;1;0.103256;
Dynamic;290;290;1;1;0.103041;
Guided;290;290;1;1;0.103868;
Static;290;290;1;11;0.10448;
Dynamic;290;290;1;11;0.102951;
Guided;290;290;1;11;0.103316;
Static;290;290;1;21;0.104546;
Dynamic;290;290;1;21;0.103795;
Guided;290;290;1;21;0.104385;
Static;290;290;1;31;0.102782;
Dynamic;290;290;1;31;0.102467;
Guided;290;290;1;31;0.102683;
Static;290;290;1;41;0.103384;
Dynamic;290;290;1;41;0.103927;
Guided;290;290;1;41;0.10387;
Static;290;290;1;51;0.103469;
Dynamic;290;290;1;51;0.103275;
Guided;290;290;1;51;0.102468;
Static;290;290;1;61;0.102622;
Dynamic;290;290;1;61;0.107053;
Guided;290;290;1;61;0.109141;
Static;290;290;1;71;0.108404;
Dynamic;290;290;1;71;0.108504;
Guided;290;290;1;71;0.108565;
Static;290;290;1;81;0.107474;
Dynamic;290;290;1;81;0.107752;
Guided;290;290;1;81;0.109498;
Static;290;290;1;91;0.107162;
Dynamic;290;290;1;91;0.107575;
Guided;290;290;1;91;0.10996;
Static;290;290;1;101;0.10787;
Dynamic;290;290;1;101;0.107466;
Guided;290;290;1;101;0.109156;
Static;290;290;1;111;0.107085;
Dynamic;290;290;1;111;0.107812;
Guided;290;290;1;111;0.109077;
Static;290;290;1;121;0.107871;
Dynamic;290;290;1;121;0.107092;
Guided;290;290;1;121;0.11141;
Static;290;290;1;131;0.106681;
Dynamic;290;290;1;131;0.105697;
Guided;290;290;1;131;0.103793;
Static;290;290;1;141;0.103596;
Dynamic;290;290;1;141;0.103512;
Guided;290;290;1;141;0.10261;
Static;290;290;1;151;0.102557;
Dynamic;290;290;1;151;0.102614;
Guided;290;290;1;151;0.103376;
Static;290;290;1;161;0.102667;
Dynamic;290;290;1;161;0.104154;
Guided;290;290;1;161;0.103628;
Static;290;290;1;171;0.102998;
Dynamic;290;290;1;171;0.104409;
Guided;290;290;1;171;0.104556;
Static;290;290;1;181;0.102396;
Dynamic;290;290;1;181;0.103569;
Guided;290;290;1;181;0.103402;
Static;290;290;1;191;0.10304;
Dynamic;290;290;1;191;0.102569;
Guided;290;290;1;191;0.105591;
Static;290;290;1;201;0.103206;
Dynamic;290;290;1;201;0.102721;
Guided;290;290;1;201;0.103271;
Static;290;290;1;211;0.102422;
Dynamic;290;290;1;211;0.102478;
Guided;290;290;1;211;0.103727;
Static;290;290;1;221;0.103392;
Dynamic;290;290;1;221;0.103697;
Guided;290;290;1;221;0.103478;
Static;290;290;1;231;0.102644;
Dynamic;290;290;1;231;0.103672;
Guided;290;290;1;231;0.10362;
Static;290;290;1;241;0.103092;
Dynamic;290;290;1;241;0.102425;
Guided;290;290;1;241;0.103414;
Static;290;290;1;251;0.102674;
Dynamic;290;290;1;251;0.10277;
Guided;290;290;1;251;0.103568;
Static;290;290;1;261;0.103146;
Dynamic;290;290;1;261;0.103391;
Guided;290;290;1;261;0.103494;
Static;290;290;1;271;0.102543;
Dynamic;290;290;1;271;0.103802;
Guided;290;290;1;271;0.103616;
Static;290;290;1;281;0.103205;
Dynamic;290;290;1;281;0.103593;
Guided;290;290;1;281;0.104831;
Runtime;290;290;1;not defined;0.103563;
Static;290;290;2;1;0.051762;
Dynamic;290;290;2;1;0.0519708;
Guided;290;290;2;1;0.0518017;
Static;290;290;2;11;0.0519076;
Dynamic;290;290;2;11;0.0517296;
Guided;290;290;2;11;0.0536983;
Static;290;290;2;21;0.0521323;
Dynamic;290;290;2;21;0.051714;
Guided;290;290;2;21;0.0523586;
Static;290;290;2;31;0.0546974;
Dynamic;290;290;2;31;0.054562;
Guided;290;290;2;31;0.051662;
Static;290;290;2;41;0.058254;
Dynamic;290;290;2;41;0.0578858;
Guided;290;290;2;41;0.0534535;
Static;290;290;2;51;0.056146;
Dynamic;290;290;2;51;0.0542897;
